数值,数量
0.05508616,2
0.05508621,1
0.05508637,1
0.05508669,1
0.05508716,1
0.055087686,1
0.05508905,2
0.055089105,1
0.055089526,1
0.055090256,1
0.055090364,1
0.05509089,1
0.05509094,1
0.055091467,1
0.055091783,1
0.055092413,1
0.05509252,2
0.055092625,1
0.055092677,1
0.055092882,1
0.055093363,1
0.055093937,1
0.055094093,1
0.055094626,1
0.055094674,1
0.055094726,1
0.055094987,1
0.05509504,1
0.055095304,1
0.055095356,1
0.055096567,1
0.055097193,1
0.05509741,1
0.05509772,1
0.055097774,1
0.055098455,1
0.055098772,1
0.05509914,1
0.055099193,1
0.055099662,1
0.05510019,1
0.05510066,1
0.055101186,1
0.055101395,1
0.05510161,1
0.055101924,1
0.055101976,1
0.05510229,1
0.05510255,1
0.055103134,1
0.055103395,1
0.05510392,1
0.055104025,1
0.05510413,1
0.05510423,1
0.055104762,1
0.05510497,1
0.055105127,1
0.055105545,1
0.055105597,1
0.055105653,1
0.055105973,1
0.05510623,1
0.055106755,1
0.055106863,2
0.05510712,1
0.05510739,1
0.055108014,1
0.055108916,1
0.05510907,1
0.055109277,1
0.05510996,1
0.055110905,1
0.055111222,1
0.055111326,1
0.05511138,1
0.05511159,1
0.055111747,1
0.055111796,1
0.05511196,1
0.055112433,1
0.055112798,1
0.055112902,1
0.05511306,1
0.05511338,1
0.055113744,1
0.05511385,1
0.055114165,1
0.05511479,1
0.055114955,1
0.055115007,1
0.055115167,1
0.05511527,1
0.05511558,1
0.05511611,1
0.055117264,1
0.055117577,1
0.05511763,1
0.05511832,1
0.05511837,1
0.055119,1
0.05512,1
0.055120416,1
0.05512121,1
0.055121418,2
0.055121735,1
0.055122945,1
0.055123255,1
0.055124145,1
0.055124205,1
0.05512436,1
0.055124465,1
0.055125568,1
0.055125836,1
0.05512589,1
0.055125993,1
0.05512604,1
0.055126306,1
0.055126674,1
0.0551273,1
0.055127412,1
0.05512757,1
0.05512851,1
0.055129252,1
0.055129983,1
0.055130247,1
0.0551303,1
0.055131193,1
0.055131458,1
0.055131614,2
0.055134714,1
0.055135716,1
0.055137027,1
0.05513745,2
0.055137925,1
0.055137977,1
0.05513803,1
0.055138133,1
0.055139136,2
0.055139292,1
0.05513945,1
0.055140026,1
0.055140816,1
0.055141132,1
0.05514155,1
0.055141706,1
0.05514192,1
0.055142283,1
0.055143442,1
0.055143707,1
0.055143863,1
0.055144176,2
0.055144444,1
0.055144917,1
0.05514507,1
0.055145334,1
0.05514544,1
0.05514565,1
0.055145808,1
0.055145964,1
0.055146124,1
0.055146232,1
0.055146758,1
0.055147123,1
0.05514733,1
0.0551477,1
0.055148125,1
0.055148333,2
0.055148702,1
0.055148855,1
0.055149067,1
0.055149276,1
0.05514933,1
0.055149805,1
0.05515075,1
0.055151172,1
0.055151276,1
0.05515165,2
0.055151753,1
0.05515228,1
0.055152435,1
0.055152852,1
0.055152904,1
0.055153117,1
0.05515349,1
0.055153854,1
0.05515417,1
0.055155538,1
0.055155642,1
0.0551558,1
0.055156115,1
0.05515622,1
0.055156276,1
0.055156693,1
0.05515706,1
0.05515717,1
0.05515822,1
0.055158272,1
0.05515874,1
0.055158902,1
0.055158954,1
0.05515901,1
0.055159535,1
0.05515964,1
0.05515969,1
0.055159852,1
0.05516032,1
0.055160742,1
0.05516148,1
0.055161532,2
0.05516343,1
0.055163585,1
0.055164266,1
0.055164635,1
0.055165056,1
0.05516511,1
0.055165373,1
0.055165533,1
0.055165637,1
0.055165794,1
0.055166107,1
0.05516621,1
0.05516658,1
0.0551669,1
0.055167843,1
0.055167947,1
0.05516821,1
0.055168737,1
0.055168893,1
0.05516916,1
0.055169426,1
0.055169687,1
0.05516979,1
0.055170316,1
0.05517137,1
0.055172734,1
0.05517284,1
0.055173106,1
0.055174053,1
0.055174626,3
0.055174995,1
0.055175155,1
0.05517521,1
0.05517579,1
0.055175945,1
0.05517668,1
0.05517673,1
0.055176787,1
0.05517689,1
0.055177473,2
0.05517779,1
0.055177893,3
0.055177946,1
0.055178415,1
0.05517868,1
0.055179738,1
0.05518016,1
0.055180576,1
0.05518131,1
0.055181894,1
0.055182576,1
0.055183098,1
0.05518315,1
0.05518394,1
0.055184577,1
0.05518494,1
0.055185203,1
0.05518557,1
0.055185627,1
0.055185936,1
0.055185992,1
0.05518715,1
0.05518752,1
0.055188578,1
0.05518926,1
0.05518952,3
0.05518963,1
0.055190045,2
0.0551902,1
0.05519031,1
0.055190466,1
0.05519052,1
0.055190943,2
0.055190995,1
0.055191156,1
0.055191312,2
0.055192098,1
0.055192363,1
0.05519278,1
0.055193044,1
0.05519352,1
0.055193838,1
0.055194415,1
0.05519457,1
0.055194624,1
0.055194993,1
0.055195045,1
0.055195205,1
0.055195514,1
0.05519584,1
0.05519636,1
0.055196624,2
0.055196993,1
0.055197205,1
0.05519741,1
0.05519894,1
0.055199623,1
0.055199783,1
0.05520126,1
0.055201784,1
0.055201836,1
0.055202834,2
0.0552032,1
0.055203304,1
0.055203415,1
0.055203523,1
0.055203628,1
0.055203732,1
0.055204205,2
0.05520494,1
0.05520499,1
0.055205885,1
0.055205937,1
0.0552061,1
0.055206258,1
0.055206735,1
0.05520699,1
0.0552071,1
0.05520752,1
0.055207677,1
0.0552081,1
0.055208255,1
0.055208415,1
0.055208623,1
0.055209365,1
0.05520973,1
0.055209782,1
0.05521057,1
0.055210624,1
0.055210993,1
0.055211466,1
0.055211943,1
0.055212207,1
0.055212732,1
0.055213258,1
0.055213362,1
0.055213414,1
0.055213887,2
0.055214785,1
0.0552151,1
0.055215362,3
0.05521589,1
0.05521631,1
0.055216677,1
0.055217206,1
0.055217255,1
0.05521742,1
0.05521747,1
0.055217523,1
0.055218,1
0.055218205,1
0.055218786,1
0.055219,1
0.055219363,1
0.05522026,1
0.05522126,1
0.055221524,1
0.055221576,1
0.05522168,1
0.055222206,1
0.05522242,1
0.055222735,1
0.055223048,1
0.055223152,1
0.055223256,1
0.05522331,2
0.055223845,1
0.055224366,1
0.05522505,1
0.055225313,1
0.055225525,1
0.055225737,1
0.05522605,1
0.05522642,1
0.05522716,1
0.055227265,1
0.055227734,2
0.055227894,2
0.055228315,1
0.055228367,1
0.055228997,1
0.05522926,1
0.055229735,1
0.055230215,1
0.05523048,1
0.055231318,1
0.05523174,2
0.055231895,1
0.055232473,1
0.055232525,1
0.05523284,1
0.055233054,1
0.055233106,1
0.05523353,1
0.055234004,1
0.05523474,1
0.055234794,1
0.05523511,1
0.055235162,1
0.05523537,1
0.055236265,1
0.05523658,1
0.055238586,1
0.055239107,1
0.055239584,1
0.0552399,1
0.05524122,1
0.05524164,1
0.0552418,1
0.055242006,1
0.05524227,1
0.0552429,2
0.055243112,1
0.055243216,1
0.055243272,1
0.055243745,1
0.055243798,1
0.055243954,1
0.055244006,1
0.05524422,1
0.0552448,1
0.055245116,2
0.05524517,1
0.055245277,1
0.055245593,1
0.055245746,1
0.05524612,1
0.055246435,1
0.055247013,1
0.055247433,1
0.05524785,1
0.05524796,1
0.055248223,1
0.05524828,1
0.055248387,1
0.055249017,1
0.055249386,1
0.055249542,1
0.0552497,1
0.05524975,1
0.05525044,1
0.055251017,2
0.055252172,1
0.055252705,1
0.055253178,1
0.055253334,1
0.055253386,1
0.055253703,1
0.055253968,1
0.05525518,2
0.055256702,1
0.055257287,1
0.055257868,1
0.055258077,1
0.05525834,1
0.055258922,1
0.055259023,1
0.05525939,1
0.05526018,1
0.05526066,2
0.055262346,1
0.05526245,1
0.055263765,1
0.05526408,1
0.055264186,1
0.05526471,2
0.055264976,1
0.055265084,1
0.055265453,1
0.05526566,1
0.05526603,1
0.05526666,1
0.05526682,1
0.05526703,3
0.055267457,2
0.055267878,1
0.05526809,1
0.055269036,2
0.055269774,2
0.05526993,1
0.055270668,1
0.05527109,1
0.055272304,2
0.055272616,1
0.05527278,1
0.055273045,2
0.05527315,2
0.05527357,1
0.05527394,1
0.05527415,1
0.055274464,1
0.05527473,1
0.05527489,1
0.05527494,1
0.05527552,1
0.055275887,1
0.0552762,1
0.05527631,1
0.055276573,2
0.055278573,1
0.05527873,1
0.055278942,1
0.05527915,2
0.055279315,1
0.05528058,1
0.055280738,1
0.055281106,1
0.055281527,1
0.055281635,1
0.05528253,1
0.055283003,1
0.055283636,1
0.055284265,1
0.055284426,1
0.055285633,2
0.05528574,1
0.055286374,1
0.055286694,1
0.05528696,1
0.055287063,1
0.05528717,1
0.055287436,1
0.05528775,1
0.05528817,2
0.05528822,1
0.055288278,1
0.055288695,1
0.05528901,1
0.055289432,1
0.055289537,1
0.055289645,1
0.055290066,1
0.05529128,1
0.05529133,1
0.055291593,1
0.055292487,1
0.05529275,1
0.055293277,1
0.05529465,1
0.055295818,1
0.055296235,1
0.055296287,2
0.055296395,1
0.0552965,1
0.055297133,1
0.05529745,1
0.055297974,1
0.05529845,2
0.055298503,1
0.055300083,1
0.055300295,1
0.0553004,1
0.05530045,2
0.055300508,1
0.055300612,1
0.055301033,1
0.055301137,1
0.055301297,1
0.0553014,1
0.055301875,1
0.05530267,1
0.055302825,1
0.055303458,1
0.05530362,1
0.05530393,2
0.055304036,1
0.055304352,1
0.055304613,1
0.05530467,1
0.055304985,1
0.055305302,1
0.055305462,1
0.055305514,1
0.055305563,1
0.055305723,1
0.055306092,1
0.05530688,1
0.055307146,1
0.055307515,1
0.05530815,1
0.055309735,1
0.05530984,1
0.055310264,1
0.055310313,1
0.055310577,1
0.055311,1
0.0553119,1
0.05531237,1
0.05531269,1
0.055312794,1
0.055312954,1
0.055313163,1
0.0553139,1
0.05531406,1
0.05531411,2
0.055314638,2
0.05531522,1
0.055315483,1
0.05531564,2
0.05531596,1
0.05531617,2
0.055317063,1
0.055317856,1
0.055318013,2
0.05531849,1
0.05531854,1
0.055319015,1
0.05531981,1
0.055320017,1
0.055320334,1
0.055320915,1
0.055320967,1
0.05532202,1
0.055322446,1
0.05532255,1
0.055322707,1
0.05532276,1
0.05532281,1
0.05532361,1
0.05532387,1
0.05532392,1
0.055324975,1
0.055325136,1
0.0553254,1
0.05532582,1
0.05532619,1
0.055326767,1
0.055327453,1
0.055327717,1
0.05532888,1
0.05532904,1
0.055329405,1
0.055329457,1
0.05533004,1
0.055330303,1
0.055330567,1
0.05533067,1
0.055333417,1
0.055333734,1
0.055334155,1
0.055334315,1
0.055334367,1
0.05533442,1
0.055334684,1
0.05533653,1
0.055336744,1
0.055336796,1
0.0553369,1
0.055337586,1
0.05533806,1
0.055339273,1
0.055340435,1
0.0553407,1
0.055341333,1
0.05534144,1
0.055341545,1
0.055341914,1
0.05534334,1
0.05534555,1
0.05534576,1
0.055346183,1
0.055346552,1
0.05534719,1
0.055347767,1
0.05534803,1
0.055348083,1
0.055349033,1
0.055349194,1
0.05534972,2
0.05534988,1
0.05534993,1
0.0553521,1
0.05535236,1
0.05535252,1
0.055353735,1
0.055354,1
0.0553541,1
0.055354312,1
0.055354632,1
0.055355266,1
0.055355635,1
0.0553559,2
0.055356003,1
0.055358004,2
0.055358164,1
0.05535922,1
0.05535959,1
0.055359695,1
0.055359904,1
0.055360172,2
0.05536096,1
0.05536144,1
0.05536149,1
0.055361647,1
0.05536186,1
0.055362232,1
0.055362653,1
0.05536281,1
0.055362917,1
0.05536302,1
0.055363342,1
0.055363446,1
0.055363867,1
0.05536408,1
0.05536424,1
0.055364344,2
0.055364553,1
0.05536487,1
0.055365767,1
0.05536598,1
0.055366036,1
0.055366088,1
0.05536666,1
0.055366766,1
0.05536761,1
0.05536772,2
0.05536777,1
0.055368036,1
0.055368934,1
0.055369303,1
0.05536962,1
0.05536967,2
0.055370517,1
0.05537078,1
0.05537105,1
0.055371415,1
0.05537184,1
0.055372052,1
0.055372156,1
0.05537316,1
0.055373266,1
0.055373423,1
0.055373847,1
0.055373903,1
0.055374794,1
0.055375375,1
0.05537564,1
0.05537606,1
0.055376273,2
0.055376433,1
0.05537675,1
0.05537717,1
0.055377964,1
0.055378016,2
0.05537828,1
0.055378385,1
0.055378493,2
0.055378966,1
0.055379074,1
0.055379126,1
0.055379443,1
0.055379864,1
0.055380076,1
0.055380758,1
0.05538113,1
0.055381395,1
0.055381447,1
0.055381972,1
0.05538203,1
0.055382926,1
0.0553833,1
0.05538372,1
0.05538377,1
0.055384405,1
0.055385407,1
0.055385463,1
0.0553862,1
0.055386253,1
0.055386513,1
0.0553881,1
0.05538863,1
0.055389106,1
0.055389263,1
0.055390906,2
0.05539122,1
0.05539127,1
0.055391327,1
0.05539137,1
0.05539164,2
0.055393223,1
0.055393487,1
0.05539444,1
0.055394966,1
0.0553955,2
0.05539555,1
0.05539571,1
0.05539581,1
0.05539592,1
0.055396445,1
0.055396657,1
0.05539729,1
0.055398084,1
0.055398718,2
0.05539893,1
0.055399194,1
0.0553993,1
0.055399355,1
0.05539972,1
0.055399776,1
0.055399828,2
0.0554002,1
0.055400413,1
0.055400826,1
0.0554012,1
0.05540151,1
0.05540162,1
0.055401832,1
0.055401992,1
0.055402998,1
0.055403102,2
0.055404056,1
0.05540485,1
0.05540495,1
0.055405106,1
0.05540537,1
0.055405475,1
0.055406008,2
0.05540627,1
0.05540648,1
0.055406585,1
0.05540664,1
0.055407487,2
0.05540759,1
0.0554077,2
0.055408016,1
0.055408653,1
0.055408917,1
0.05540981,1
0.055410605,1
0.05541076,1
0.055410974,2
0.055411078,1
0.055411663,1
0.055411767,1
0.055413775,2
0.055414513,1
0.055414565,1
0.05541462,1
0.055414673,1
0.055415146,1
0.05541552,1
0.055415627,1
0.05541568,1
0.05541578,1
0.055415887,1
0.05541673,1
0.05541678,1
0.055417206,2
0.05541763,1
0.055418104,2
0.055418372,1
0.055418633,1
0.055418685,1
0.05541943,1
0.05541954,1
0.05541985,1
0.055419903,1
0.055420216,1
0.055420272,1
0.055420324,1
0.055420585,1
0.05542064,1
0.055420853,1
0.05542133,2
0.055422124,1
0.055422228,1
0.055422336,1
0.055422388,1
0.055422757,1
0.05542329,2
0.05542334,1
0.05542339,1
0.05542365,1
0.055424128,1
0.055424497,1
0.055424657,1
0.05542492,1
0.05542519,1
0.05542524,1
0.055425346,2
0.055425398,1
0.055425715,1
0.055425823,1
0.055426035,1
0.055426724,1
0.055426776,1
0.05542682,1
0.055426877,1
0.05542698,2
0.05542709,1
0.05542751,2
0.05542841,1
0.055428516,1
0.05542878,1
0.055429097,1
0.055429894,1
0.055430364,1
0.05543047,1
0.055431157,1
0.05543169,1
0.05543211,1
0.055432163,1
0.055432215,1
0.05543264,1
0.055432748,1
0.055433378,1
0.055433903,1
0.05543433,1
0.055434912,1
0.05543528,1
0.055435337,1
0.05543597,1
0.05543676,1
0.05543713,1
0.05543851,1
0.05543861,1
0.055439297,1
0.055439405,1
0.055439666,1
0.05544025,1
0.055441152,1
0.055441573,1
0.05544226,1
0.055442575,1
0.05544268,1
0.05544316,1
0.055443686,1
0.055444267,1
0.055444688,1
0.05544506,1
0.05544564,1
0.05544596,1
0.055446118,2
0.055446543,1
0.055446807,1
0.055447336,1
0.05544754,1
0.05544781,2
0.05544797,1
0.05544855,1
0.055448867,1
0.055449076,1
0.055449344,1
0.05544945,1
0.05544961,1
0.05544993,1
0.05545056,1
0.0554513,1
0.055451564,1
0.055451617,1
0.055451777,1
0.055452414,1
0.055452827,1
0.055453733,1
0.055454735,1
0.05545479,1
0.055455215,1
0.055455264,1
0.05545553,1
0.05545558,1
0.055455737,1
0.05545579,1
0.05545616,2
0.05545659,1
0.055457745,1
0.055458385,1
0.055458806,1
0.055459496,1
0.055460025,2
0.05546034,1
0.05546124,1
0.055461295,1
0.055461556,1
0.055462036,1
0.05546214,1
0.05546261,1
0.05546293,1
0.055462983,1
0.055463143,1
0.055463407,1
0.05546351,1
0.055463832,1
0.055464152,1
0.055464678,1
0.055464733,1
0.055464894,1
0.055464946,1
0.055465046,1
0.055465467,1
0.05546552,1
0.055466104,1
0.055466156,1
0.055467635,1
0.055467796,1
0.05546944,1
0.05546986,2
0.055470068,1
0.055470653,1
0.05547086,1
0.05547192,1
0.05547208,1
0.05547213,1
0.05547261,1
0.055472873,1
0.055473458,1
0.055473827,1
0.055474937,1
0.05547499,1
0.05547552,1
0.05547584,1
0.05547621,1
0.05547684,1
0.055476945,2
0.055477213,1
0.055477634,2
0.05547822,1
0.055478584,1
0.055478636,2
0.055478744,1
0.05547885,1
0.05547917,1
0.05547975,1
0.055480547,1
0.055480752,1
0.05548086,1
0.05548102,1
0.05548118,1
0.055482134,1
0.055482976,1
0.055483136,1
0.0554834,1
0.055484146,1
0.055484194,1
0.055484828,1
0.055485196,1
0.055485837,1
0.055485994,1
0.055486258,1
0.055486523,2
0.055486683,1
0.05548684,1
0.05548795,1
0.055488,1
0.055488057,1
0.055488534,1
0.055488802,1
0.05548906,1
0.05548922,1
0.055489432,1
0.055489536,1
0.055490598,1
0.05549076,1
0.055490963,1
0.055491336,1
0.055491813,1
0.055492185,1
0.055492397,1
0.05549245,1
0.055492975,1
0.05549308,1
0.05549377,1
0.055494037,1
0.055494197,1
0.055494357,1
0.055494726,1
0.05549488,1
0.05549504,1
0.055495147,2
0.0554952,1
0.05549552,1
0.055495888,1
0.05549594,1
0.05549652,1
0.055497155,1
0.05549737,1
0.055497844,1
0.05549874,1
0.055499803,1
0.05550023,1
0.055500485,1
0.055500966,1
0.05550139,1
0.055501655,1
0.055501923,1
0.055502392,1
0.055502817,1
0.05550324,1
0.055503774,1
0.055504724,1
0.055504777,1
0.055505253,2
0.055505306,1
0.055505734,1
0.05550615,1
0.055506364,1
0.055506524,1
0.055506736,1
0.055507265,1
0.055507425,1
0.055507585,1
0.055508003,1
0.055508055,1
0.055508375,1
0.055508852,1
0.055509277,1
0.055509545,1
0.055510174,1
0.055510495,1
0.055510655,1
0.05551129,1
0.055511866,1
0.055511974,1
0.055512294,1
0.05551277,1
0.055512875,1
0.055513088,1
0.05551351,1
0.05551388,1
0.055513985,1
0.05551452,1
0.05551473,1
0.05551499,1
0.055515043,1
0.055515204,1
0.055515468,1
0.05551584,1
0.055515945,1
0.055516157,1
0.05551663,1
0.055517584,1
0.05551764,1
0.055517744,1
0.055517904,1
0.055518065,1
0.055518173,1
0.05551907,1
0.055519283,1
0.055520814,1
0.055520974,1
0.05552182,1
0.055521924,1
0.055523306,1
0.05552362,1
0.055524148,1
0.0555242,1
0.05552479,1
0.055526484,1
0.055527274,1
0.055527594,2
0.055527855,1
0.05552791,1
0.05552807,1
0.055528123,1
0.055528283,1
0.05552833,1
0.055529073,1
0.05552918,2
0.05552934,1
0.055529606,1
0.05553029,1
0.055530395,1
0.05553045,1
0.055530712,1
0.055531193,1
0.05553156,1
0.055531986,1
0.055533256,1
0.05553347,2
0.055533785,1
0.055533893,2
0.055533998,1
0.055534583,1
0.055534735,1
0.055535324,1
0.055535585,1
0.0555358,1
0.055535905,1
0.05553643,1
0.05553675,1
0.055536855,1
0.055537175,1
0.05553723,1
0.055537492,1
0.05553903,1
0.055539448,1
0.05553977,1
0.05553982,1
0.055540457,1
0.055540986,1
0.05554125,1
0.055541303,1
0.055541515,1
0.055541676,1
0.05554173,2
0.05554236,1
0.05554268,1
0.055542734,1
0.05554279,1
0.055542894,1
0.05554337,1
0.05554395,1
0.055544056,2
0.05554443,1
0.05554448,1
0.055544697,1
0.055545226,1
0.055545807,1
0.055546336,1
0.055546712,1
0.055546913,1
0.055547073,1
0.05554713,1
0.05554734,1
0.05554745,2
0.055547714,1
0.05554798,1
0.055548877,1
0.05554909,1
0.055549625,1
0.055549677,1
0.05554978,1
0.055549987,1
0.055550147,1
0.055550575,1
0.05555068,1
0.055551313,1
0.05555163,1
0.05555195,1
0.0555529,1
0.055553537,2
0.055554174,1
0.055554703,1
0.05555476,1
0.055555448,1
0.0555555,1
0.055555556,2
0.05555571,1
0.05555587,1
0.055556137,1
0.05555624,1
0.055556297,1
0.055556558,1
0.05555672,1
0.055557456,1
0.05555751,1
0.055558044,1
0.055558253,2
0.055558413,1
0.055558678,1
0.055559,1
0.05555958,1
0.055559635,2
0.055560213,2
0.055560533,1
0.055560797,1
0.055560905,1
0.055560958,2
0.055561014,1
0.055561114,1
0.055561643,1
0.055562068,1
0.055562496,1
0.055562757,1
0.055563606,1
0.055563767,2
0.055563927,1
0.055564024,1
0.0555644,1
0.055564452,1
0.055564824,1
0.05556498,1
0.055566147,1
0.055566523,2
0.055566575,1
0.055566832,1
0.055567153,1
0.05556726,1
0.055567313,1
0.055567525,1
0.055568106,1
0.05556816,1
0.055568267,1
0.055568956,1
0.055569276,1
0.055569384,1
0.055569593,1
0.05557007,1
0.05557012,1
0.055570494,2
0.05557055,1
0.0555706,1
0.05557086,1
0.055571657,1
0.055571765,1
0.055572238,1
0.05557261,1
0.05557288,1
0.055573143,1
0.05557431,1
0.055574574,1
0.05557468,1
0.055574734,1
0.055575263,1
0.05557547,1
0.0555759,1
0.055576637,1
0.055576693,2
0.055577382,1
0.05557807,1
0.055579025,2
0.055579234,1
0.055579502,1
0.055579606,1
0.05558013,1
0.055580452,1
0.05558099,1
0.05558109,1
0.055581834,2
0.05558215,1
0.055582255,2
0.05558242,1
0.055582523,1
0.055582624,1
0.05558284,2
0.055582892,1
0.05558294,1
0.0555831,1
0.05558337,3
0.055583425,1
0.055583477,1
0.05558353,1
0.055583894,1
0.055584323,2
0.055584535,2
0.055584803,1
0.05558485,2
0.05558522,1
0.05558538,1
0.055585757,1
0.055585966,1
0.055586018,1
0.055586707,1
0.05558729,1
0.055587452,1
0.055588193,1
0.055588722,1
0.055589303,1
0.055589728,1
0.055590365,1
0.055590734,1
0.055591322,1
0.055591423,1
0.055591635,1
0.055592008,1
0.05559233,1
0.05559296,1
0.05559307,1
0.055593707,1
0.05559402,1
0.055594128,1
0.055594236,1
0.055595398,1
0.055596147,1
0.05559662,1
0.055596884,1
0.05559694,1
0.055597153,2
0.055597257,1
0.05559731,1
0.05559773,1
0.05559821,1
0.05559864,1
0.055599377,1
0.05559975,1
0.055600014,1
0.055600114,1
0.055600543,1
0.05560081,1
0.055601068,1
0.055601124,1
0.05560155,1
0.055601604,2
0.055601873,1
0.055601973,2
0.055602342,1
0.055603143,1
0.055603195,1
0.055603564,1
0.055604678,1
0.055604782,1
0.055604834,1
0.055604994,1
0.055605423,2
0.05560569,1
0.05560584,1
0.05560643,1
0.055608336,1
0.055609133,1
0.055609554,1
0.055610035,1
0.055610772,1
0.05561088,1
0.055610932,1
0.055611417,1
0.055612206,1
0.055612262,1
0.05561237,1
0.05561247,1
0.05561263,1
0.05561284,1
0.05561327,1
0.055613585,2
0.0556139,1
0.05561454,1
0.055614594,1
0.0556147,1
0.055614915,1
0.055615388,1
0.055615548,2
0.055616394,1
0.055617828,1
0.055617936,1
0.055618044,1
0.05561862,1
0.0556191,1
0.05562059,1
0.055620953,1
0.055621006,1
0.055621274,1
0.05562133,1
0.055621434,1
0.055621803,1
0.055622175,1
0.055622496,1
0.05562313,2
0.05562318,1
0.05562334,2
0.055623822,1
0.05562435,1
0.055624563,1
0.055624723,1
0.055625144,2
0.055625413,1
0.05562578,1
0.055625837,1
0.05562679,1
0.055626843,1
0.05562695,1
0.055627003,1
0.05562706,1
0.05562732,1
0.055627637,1
0.055627745,1
0.055628642,1
0.055628806,1
0.055629127,1
0.0556296,1
0.055629864,1
0.055631142,1
0.055631354,2
0.055631667,1
0.055632412,1
0.055632673,1
0.05563278,1
0.05563321,1
0.055633266,1
0.05563379,1
0.05563406,1
0.05563422,1
0.05563432,1
0.055634696,1
0.055634797,1
0.055635598,1
0.055635706,1
0.055636443,1
0.05563655,1
0.055637237,1
0.055637773,1
0.05563788,1
0.055638086,1
0.05563814,1
0.05563952,1
0.055639844,1
0.055639897,1
0.05564026,1
0.05564037,1
0.055641007,1
0.055641063,1
0.055641375,1
0.055641804,2
0.055641856,1
0.055642016,1
0.05564207,1
0.055642277,1
0.055642333,1
0.055642597,1
0.05564281,1
0.0556435,1
0.05564366,1
0.055643924,1
0.05564398,1
0.05564424,1
0.055644717,1
0.055644773,1
0.055644985,1
0.05564541,1
0.05564631,1
0.055646524,1
0.05564679,1
0.055647217,1
0.055647478,1
0.05564838,1
0.05564875,1
0.05564886,1
0.05564891,1
0.05564902,1
0.05564939,1
0.055649705,1
0.055649865,1
0.0556505,2
0.055650715,1
0.055650767,1
0.055650927,2
0.055651035,1
0.05565109,1
0.055651195,1
0.055651356,1
0.055652946,1
0.055653,1
0.055653106,2
0.05565342,1
0.055653524,1
0.05565358,1
0.055653688,1
0.055654693,1
0.05565475,1
0.05565496,1
0.05565512,1
0.055655174,1
0.055655334,1
0.05565549,1
0.05565581,1
0.055656236,1
0.055656444,1
0.05565698,1
0.055657506,2
0.05565756,1
0.055657826,1
0.05565894,1
0.05565936,1
0.055659525,1
0.055660054,3
0.05566027,1
0.055660427,1
0.05566053,1
0.055660587,1
